"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.908646525349468,0.140294563025236,0.45396170229651,0.179098433582112,0.946888634003699,0.46116231312044,0.764492204179987,0.372459932230413,0.93984591239132,0.410228172084317
"2",0.31810246524401,0.742668088525534,0.188027278054506,0.783842438133433,0.226779038785025,0.749008380342275,0.075304347788915,0.527160949306563,0.389026332879439,0.282085102284327
"3",0.0368382846936584,0.0605157429818064,0.917511284351349,0.440135909477249,0.610074001830071,0.937040238641202,0.654095057630911,0.773721121018752,0.283844889840111,0.162564150057733
"4",0.177821786142886,0.908711096271873,0.629790416220203,0.40448026987724,0.966555322054774,0.944222205551341,0.95650697988458,0.722548865713179,0.827407624339685,0.106695448281243
"5",0.0605410940479487,0.604930328205228,0.943827133392915,0.90387230576016,0.41726135998033,0.892334650503471,0.920863075880334,0.1046653452795,0.961361171677709,0.421311222016811
"6",0.889115899801254,0.945446938509122,0.866136992815882,0.624101423658431,0.218114912044257,0.105759278405458,0.0168738630600274,0.926646207692102,0.412841320736334,0.543636388843879
"7",0.784672742942348,0.913833806989715,0.16211468516849,0.045318269636482,0.478335988009349,0.875617358833551,0.256765795405954,0.145521929021925,0.257596259238198,0.711553464876488
"8",0.497526450781152,0.802599113201723,0.641749184345827,0.0604481929913163,0.805032780626789,0.467186520574614,0.97908723843284,0.503319015260786,0.28246362763457,0.797885114327073
"9",0.0510112317278981,0.902325135888532,0.556792712770402,0.0816159909591079,0.944118455285206,0.611196391284466,0.233590017305687,0.46436052955687,0.214510555146262,0.770791001617908
"10",0.35600343439728,0.384868819266558,0.423947055125609,0.692854404915124,0.128784722648561,0.0453592769335955,0.111691360827535,0.12683401745744,0.293489378644153,0.214811967220157
"11",0.793009418062866,0.0896080196835101,0.345857481239364,0.328726434148848,0.406662311637774,0.190229936270043,0.905298041412607,0.965591217624024,0.750666151521727,0.0900187343358994
"12",0.345123705919832,0.0338792358525097,0.377854493912309,0.29146638000384,0.929014262044802,0.867552031530067,0.22612568247132,0.14714586106129,0.077961289556697,0.54466314194724
"13",0.864415537565947,0.356986006954685,0.889654618687928,0.604932085145265,0.213706191396341,0.258437145268545,0.602150743594393,0.722879592329264,0.620901914779097,0.670640402007848
"14",0.278575980337337,0.443181521026418,0.10277801938355,0.697951193200424,0.33598266611807,0.203634381527081,0.192533482331783,0.0462351804599166,0.771918998798355,0.773805724922568
"15",0.830496360082179,0.659786273958161,0.80197016778402,0.876545498613268,0.707456099335104,0.993845682125539,0.0499646090902388,0.422364596044645,0.939802990294993,0.341452384600416
