"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.0275433682836592,0.7514718612656,0.761031653499231,0.686084303772077,0.540441735181957,0.909430354135111,0.456541059538722,0.0232818885706365,0.0737787676043808,0.478655351791531
"2",0.420099342009053,0.868184067774564,0.379268294665962,0.326925388537347,0.0353576787747443,0.0730444302316755,0.795411355094984,0.509026935556903,0.0520501334685832,0.699710500892252
"3",0.519517866428941,0.252995804185048,0.278949841624126,0.628516042372212,0.360950323753059,0.532710279105231,0.76660923473537,0.323282244149595,0.407146703917533,0.241686251014471
"4",0.922729562269524,0.910246791318059,0.257364397635683,0.0442421769257635,0.40493095992133,0.446875435765833,0.414602410979569,0.103502880316228,0.330015567364171,0.139501061756164
"5",0.076911294599995,0.330397570040077,0.838376328814775,0.12030938710086,0.929494947893545,0.820638788631186,0.0533918188884854,0.95616639428772,0.362533206585795,0.273271675454453
"6",0.440585934091359,0.70715138153173,0.0128187967929989,0.54515749332495,0.413930088048801,0.304957437794656,0.357620352413505,0.740972140571102,0.829307794338092,0.42594819702208
"7",0.32633415912278,0.777734959963709,0.722970288712531,0.304371911799535,0.529977163067088,0.79147494584322,0.305379873840138,0.13012017426081,0.242302432190627,0.214847486931831
"8",0.183072417508811,0.367449062410742,0.522496520308778,0.371954660862684,0.183047142112628,0.71124414447695,0.841208492405713,0.407076196046546,0.113721457542852,0.822478256421164
"9",0.759226659080014,0.127187452744693,0.46893116645515,0.330976400757208,0.984646470751613,0.461832923348993,0.591666725696996,0.934439609991387,0.746113282162696,0.630264688283205
"10",0.658613374689594,0.162310171872377,0.0174448792822659,0.555515671614558,0.697432535933331,0.121402338845655,0.0882879935670644,0.822139526018873,0.646494896383956,0.652764335973188
"11",0.778421374969184,0.511413761647418,0.854866100009531,0.599305305629969,0.764393384568393,0.664294424699619,0.636243724264205,0.62935036723502,0.488647024845704,0.858490819577128
"12",0.572396110743284,0.869389415020123,0.96624747547321,0.121714621782303,0.722976337186992,0.687838925980031,0.941008825553581,0.477005553431809,0.276343609206378,0.328006259631366
"13",0.319747541332617,0.235542453359812,0.530784629518166,0.207321486203,0.921597416512668,0.126995826838538,0.414035234134644,0.347150542773306,0.5851471174974,0.876709993230179
"14",0.815219484269619,0.455422041239217,0.208752658218145,0.657958970870823,0.70225467858836,0.121990553336218,0.855941018322483,0.67373727587983,0.346141674788669,0.745646238094196
"15",0.281224199803546,0.986386216711253,0.554545152233914,0.143831841647625,0.415606768801808,0.58009760081768,0.925761771155521,0.0450850892812014,0.544587743235752,0.753985511139035
